파일명,라벨1,확률1(%),라벨2,확률2(%),라벨3,확률3(%)
테마파크_법무부 부산솔로몬로파크_1738.jpg,a photo of a lecture room filled with students,32.15,An image of a spacious conference room with chairs.,31.49,a photo of a lecture room with empty chairs,21.68
테마파크_법무부 부산솔로몬로파크_1739.jpg,A photo of a legislative chamber featuring a large central podium.,54.24,A photo of a grand legislative chamber with ornate decor.,21.42,An image of a conference center with a grand entrance.,12.19
테마파크_봉화산옹기테마공원_303.jpg,A photo of a baseball field with a dusty infield.,52.93,An image of succulents scattered across the desert floor.,31.79,An image of sparse vegetation in a sandy desert landscape.,5.6
테마파크_봉화산옹기테마공원_304.jpg,An image of pedestrians waiting at a city crosswalk.,21.78,a photo of a park playground with colorful equipment,21.52,an image of a park pathway lined with flowers,20.17
테마파크_봉화산옹기테마공원_305.jpg,an image of exotic plants in a botanical garden setting,52.11,An image of a historical cemetery with weathered tombstones.,17.49,A photo of a peaceful cemetery with old gravestones.,12.42
테마파크_부산어린이대공원_1724.jpg,an image of musicians performing on a lively outdoor stage,55.38,a photo of an outdoor stage set for a concert,22.03,a photo of an outdoor stage with large speakers and lights,9.14
테마파크_브릭캠퍼스 부산_1744.jpg,An image of an energetic arena performance with cheering fans.,20.56,A photo of a soccer field inside a packed stadium.,14.92,an image of an amphitheater with a central stage and arches,13.72
테마파크_브릭캠퍼스 부산_1745.jpg,a photo of art gallery showcasing modern sculpture pieces,48.26,a photo of art gallery with spotlights on vibrant portraits,34.98,an image of art gallery featuring classic and contemporary artworks,9.26
테마파크_뽀로로&타요 콘텐츠 테마파크빌딩 월미_1274.jpg,A photo of a lively amusement arcade with flashing games.,26.33,a photo of a vibrant playroom featuring a toy train set,23.02,a photo of a colorful playroom with scattered toys,16.55
테마파크_뽀로로&타요 테마파크 월미도점_1307.jpg,An image of a child's room featuring bright wall art.,71.73,A photo of a child's room filled with playful decor.,12.36,a photo of a colorful playroom with scattered toys,4.16
테마파크_뽀로로&타요 테마파크 월미도점_1308.jpg,A photo of a wide corridor featuring colorful artwork.,98.61,An image of interactive displays at a science museum.,0.41,An image of a narrow corridor lined with doors.,0.3
테마파크_뽀로로&타요 테마파크 월미도점_1309.jpg,a photo of an empty indoor stage with red curtains,28.36,an image of colorful spotlights on an indoor stage,25.86,a photo of a band performing on an indoor stage,17.71
테마파크_서울 어린이 대공원 놀이 동산_279.jpg,A photo of a bustling carrousel in an amusement park.,35.75,A photo of colorful rides in an amusement park.,25.84,A photo of food stalls at an amusement park.,18.3
테마파크_서울 어린이 대공원 놀이 동산_280.jpg,An image of colorful slides at the water park.,66.03,A photo of colorful rides in an amusement park.,10.2,An image of families enjoying the water park attractions.,9.19
테마파크_서울 어린이 대공원 놀이 동산_281.jpg,An image of colorful slides at the water park.,46.7,A photo of a wave pool at the water park.,21.83,An image of families enjoying the water park attractions.,11.1
테마파크_서울대공원_803.jpg,An image of children exploring a science museum exhibit.,52.62,an image of a vibrant playground with slides and swings,17.38,a photo of children playing on a colorful playground,11.39
테마파크_서울대공원_804.jpg,An image of closed elevator doors with a digital floor display.,47.96,An image of elevator doors with a minimalist design in an office.,29.72,A photo of a bustling train ticket booth indoors.,6.53
테마파크_서울랜드_809.jpg,a photo of a large screen in a home theater,39.26,an image of a cozy home theater room,25.03,an image of a dimly lit music studio with speakers,13.93
테마파크_서울어린이대공원_282.jpg,A photo of a modern ticket booth with digital screens.,39.64,An image of a kindergarten classroom filled with playful decorations.,22.37,A photo of a colorful ticket booth at a fairground.,15.77
테마파크_서울어린이대공원_283.jpg,an image of a bright nursery with playful animal prints,83.86,a photo of a vibrant playroom featuring a toy train set,9.84,an image of a playroom corner with plush animals and puzzles,2.39
테마파크_서울어린이대공원_284.jpg,An image of closed elevator doors with a digital floor display.,27.58,A photo of a bright drugstore with various skincare items.,25.44,A photo of a drugstore checkout counter with items.,8.23
테마파크_스머프매직포레스트_296.jpg,an image of a bakery shop with assorted cookies on shelves,69.19,A photo of a candy store with jars of chocolates.,6.84,a photo of a charming bakery shop with a pastry counter,5.89
테마파크_스카이라인 루지_1728.jpg,a photo of raceway cars speeding around a tight bend,56.72,an image of a raceway during a thrilling night race,12.93,An image of cars moving swiftly on a busy highway.,11.89
테마파크_에버랜드_798.jpg,a photo of vendors selling goods at an outdoor market,57.43,an image of a lively outdoor market with various stalls,19.23,an image of a bustling outdoor market with fresh flowers,12.1
테마파크_용인농촌테마파크_839.jpg,a photo of colorful flowers in a florist shop,40.77,a photo of vibrant flowers in a botanical garden,12.62,an image of bouquets arranged in a florist shop,12.26
테마파크_용인농촌테마파크_840.jpg,An image of a serene forest scene with thick broadleaf canopy.,44.12,"An image of a dense forest, broadleaf trees towering overhead.",24.83,A photo of vibrant green broadleaf forest in early spring.,6.51
테마파크_용인농촌테마파크_841.jpg,A photo of food stalls at an amusement park.,42.73,a photo of an outdoor stage set for a concert,23.08,an image of musicians performing on a lively outdoor stage,11.13
테마파크_원마운트_831.jpg,A photo of art school students painting on easels.,53.17,An image of art school instructors demonstrating pottery techniques.,30.5,a photo of a bustling cafeteria with patrons dining,7.64
테마파크_원마운트_832.jpg,An image of colorful slides at the water park.,20.21,An image of a serene indoor swimming pool with blue tiles.,18.89,An image of a cozy indoor jacuzzi in a wooden setting.,11.17
테마파크_인스파이어 디스커버리 파크_1302.jpg,an image of a hotel reception area with staff,37.77,an image of a spacious elevator lobby with contemporary decor,13.7,An image of a spacious lobby with modern furnishings.,8.19
테마파크_인천공룡월드_1288.jpg,A photo of a lively amusement arcade with flashing games.,46.67,A photo of a bustling amusement arcade with joyful sounds.,37.5,An image of a vibrant toy shop filled with games.,11.45
테마파크_인천대공원_1268.jpg,A photo of a pavilion offering shade under towering trees.,37.84,An image of a sunny picnic area in a park.,21.93,A photo of a peaceful pavilion in a garden.,8.17
테마파크_태종대오션플라잉테마파크_1740.jpg,a photo of a picturesque islet with dense greenery,85.57,a photo of a serene islet surrounded by water,4.27,a photo of a lush islet under a clear sky,3.51
테마파크_태종대오션플라잉테마파크_1741.jpg,an image of musicians performing on a lively outdoor stage,63.36,a photo of an outdoor stage with large speakers and lights,10.89,a photo of an outdoor stage set for a concert,7.61
테마파크_태종대오션플라잉테마파크_1742.jpg,A photo of a modern glass office building under blue skies.,36.05,An image of a minimalist building facade with clean lines.,17.28,A photo of a modern balcony overlooking the street.,15.15
테마파크_트릭아이뮤지엄_300.jpg,An image of an aquarium showcasing tropical marine life.,60.09,An image of a child's room featuring bright wall art.,13.95,a photo of colorful coral reef in deep ocean,5.84
테마파크_트릭아이뮤지엄_301.jpg,A photo of a quaint bakery shopfront with colorful signage.,87.97,An image of a bustling market shopfront displaying fresh produce.,6.56,An image of a cozy café shopfront with inviting outdoor seating.,2.32
테마파크_파라다이스시티 원더박스_1280.jpg,A photo of a lively amusement arcade with flashing games.,31.76,A photo of vibrant lights at an amusement park.,21.1,A photo of colorful rides in an amusement park.,11.04
테마파크_파라다이스시티 원더박스_1281.jpg,An image of a brightly lit carrousel ride in motion.,34.14,A photo of a colorful carrousel spinning at night.,32.13,A photo of a bustling carrousel in an amusement park.,21.24
테마파크_퍼스트가든_815.jpg,an image of a vibrant plaza with colorful lights,96.42,A photo of Medina's serene courtyard with intricate arches.,1.03,A photo of colorful lights in an amusement arcade.,0.7
테마파크_퍼스트가든_817.jpg,An image of a white gazebo exterior in a sunny park.,53.14,A photo of a gazebo exterior with ornate metalwork details.,22.58,An image of a gazebo exterior surrounded by lush greenery.,12.76
테마파크시설_롯데월드어드벤처 부산점 자이언트디거_1751.jpg,An image of a modern pharmacy counter with digital displays.,59.63,"A photo of a bright, organized pharmacy interior.",12.68,A photo of a bright drugstore with various skincare items.,6.47
테마파크시설_어린이대공원 능동숲속의무대_312.jpg,An image of fans cheering in a soccer stadium.,48.27,An image of fans cheering in a vibrant football stadium.,32.26,A photo of a scoreboard in a bustling soccer stadium.,4.65
테마파크시설_어린이대공원 능동숲속의무대_313.jpg,an image of a bustling racecourse with spectators,75.06,A photo of a bullring surrounded by eager spectators.,15.27,a photo of vibrant flags at a lively racecourse,3.24
테마파크시설_어린이대공원 능동숲속의무대_314.jpg,an image of golfers teeing off on a lush golf course,36.57,an image of fans cheering in a baseball stadium,32.8,an image of a pristine golf course fairway,18.51
테마파크시설_어린이대공원 팔각당_318.jpg,a photo of a pagoda with intricate roof designs,76.45,An image of a traditional pavilion with intricate designs.,15.93,an image of a traditional pagoda in the mist,2.0
한식_골목보리밥_1385.jpg,a photo of a delicatessen with assorted cured meats,42.54,an image of a delicatessen offering artisanal breads and pastries,33.59,an image of a delicatessen featuring gourmet cheeses,19.77
한식_골목보리밥_1387.jpg,an image of a bakery shop with assorted cookies on shelves,55.52,a photo of a charming bakery shop with a pastry counter,21.07,a photo of a cozy bakery shop with fresh pastries,9.04
